Title,Location,Currency,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets
Nice 5bedroom Detached Duplex With 2bq And Uncompleted.680sqm Swimming Pool,Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"260,000,000",0,0,1,5 beds,7 baths,7 Toilets
Demolishable 4 Bedroom Duplex Structure Of 3600sqm,Adeniyi Jones Ikeja Lagos,₦,"750,000,000",0,0,0,4 beds,0 baths,0 Toilets
New Luxury 5number Of 4bedroom Duplex With Bq On 1400sqm Land,Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"780,000,000",0,1,1,0 beds,0 baths,0 Toilets
Executive Luxury 3 Bedroom Flat With Bq,Magodo Phase 2 Gra Shangisha By Alausa Ikeja Lagos,₦,"60,000,000",0,1,1,3 beds,5 baths,5 Toilets
Luxury Executive 4bedroom Maisonette,Gated Estate Adeniyi Jones Adeniyi Jones Ikeja Lagos,₦,"120,000,000",0,0,0,4 beds,5 baths,6 Toilets
"1,088sqm Land", Allen Avenue Ikeja Lagos,₦,"140,000,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
Beautifully Superb 4 Bedroom Duplex At Ikeja Gra,Ikeja Gra Ikeja Lagos,₦,"200,000,000",0,1,0,4 beds,4 baths,5 Toilets
13 Room Hotel,Toyin Toyin Street Ikeja Lagos,₦,"180,000,000",0,0,1,0 beds,0 baths,0 Toilets
Brand New 4bedrooms Semi Detached Duplex,Ikeja Gra Ikeja Lagos,₦,"200,000,000",0,1,0,4 beds,5 baths,5 Toilets
A Single Bay Warehouse,Oregun Ikeja Lagos,₦,"2,600,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Big Warehouses With An Office Complex Sitting On 2.129 Acres Of Land, Alausa Ikeja Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
Commercial 4 Floors Office Complex In An Accessible Location,Oregun Ikeja Oregun Ikeja Lagos,₦,"180,000,000",0,1,1,0 beds,0 baths,0 Toilets
New Luxury 4bedroom Terrace Duplex,Ikeja Gra Ikeja Lagos,₦,"110,000,000",0,1,1,0 beds,0 baths,0 Toilets
Serviced 5 Bedroom Terrace Duplex With Bq,Gated Estate Adeniyi Jones Ikeja Lagos,₦,"123,000,000",1,1,1,5 beds,7 baths,0 Toilets
Executive 25room Hotel With Lift Swimming Pool And Conference Hall,International Airport Road Airport Road(ikeja) Ikeja Lagos,₦,"1,500,000,000",0,0,1,0 beds,0 baths,0 Toilets
4 Bedroom Duplex,Adeniyi Jones Ikeja Lagos,₦,"350,000,000",0,0,0,4 beds,4 baths,5 Toilets
Executive 5bedroom Detached Duplex,Gra Ikeja Ikeja Gra Ikeja Lagos,₦,"560,000,000",0,0,0,0 beds,0 baths,0 Toilets
A Standard 5bedroom Detached Duplex,Ikeja Gra Ikeja Lagos,₦,"250,000,000",0,0,0,0 beds,0 baths,0 Toilets
4000sqm Of Land,Ikeja Gra Ikeja Lagos,₦,"1,700,000,000",0,0,0,0 beds,0 baths,0 Toilets
A Standard 3 Bedroom,Ikeja Gra Ikeja Lagos,₦,"85,000,000",0,0,0,3 beds,0 baths,0 Toilets
Land,Oregun Ikeja Lagos,₦,"2,600,000,000",0,0,0,0 beds,0 baths,0 Toilets
"8,900m² With Hotel Structure",Airport Road Ikeja Lagos,₦,"5,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
32 Rooms Fully Functional Hotel,Ikeja Gra Ikeja Lagos,₦,"2,600,000,000",1,0,1,10 beds,10 baths,10 Toilets
3bedroom Flat,Allen Avenue Ikeja Lagos,₦,"120,000,000",0,0,0,3 beds,3 baths,3 Toilets
For Sale 1500sqm Of Land,Ikeja Gra Ikeja Lagos,₦,"580,000,000",0,0,0,0 beds,0 baths,0 Toilets
Commercial Dry Land,Old Toll Gate Alausa Ikeja Lagos,₦,"53,000,000",0,0,0, beds, baths, Toilets
Commercial 4206sqm Land,International Airport Road Airport Road(ikeja) Ikeja Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
26 Rooms Hotel,Allen Avenue Ikeja Lagos,₦,"310,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Adeniyi Jones Ikeja Lagos,₦,"260,000,000",0,0,0,0 beds,0 baths,0 Toilets
An Acre Of Land,Alfred Garden Olusosun Oregun Ikeja Oregun Ikeja Lagos,₦,"500,000,000",0,0,0,0 beds,0 baths,0 Toilets
3.5 Acres Of Land,Awolowo Way Ikeja Lagos,₦,"5,300,000,000",0,0,0,0 beds,0 baths,0 Toilets
Perfect Corner Piece Land Measuring 400sqm,Magodo Gra Phase 2 Alausa Ikeja Lagos,₦,"180,000,000",0,0,0,4 beds,4 baths,5 Toilets
5 Bedroom Semi Detached Duplex With Bq,Maryland Ikeja Lagos,₦,"110,000,000",0,0,0,5 beds,5 baths,5 Toilets
657sqm Of Land,Opebi Ikeja Lagos,₦,"175,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Wing Of Duplex With Miniflat Bq,Agidingbi Ikeja Lagos,₦,"85,000,000",0,0,0,5 beds,5 baths,5 Toilets
"1,248sqm Of Land",Along Amaraolu Off Agidingbi Ikeja Lagos,₦,"270,000,000",0,0,0,0 beds,0 baths,0 Toilets
1820sqm Of Land With Structure,Oduduwa Crescent Gra Ikeja Ikeja Gra Ikeja Lagos,₦,"680,000,000",0,0,0,0 beds,0 baths,0 Toilets
For Sale 6 Bedroom Detached House,Ikeja Gra Ikeja Lagos,₦,"360,000,000",0,0,0,6 beds,6 baths,6 Toilets
A Newly Built 3bedroom,Allen Avenue Ikeja Lagos,₦,"55,000,000",0,0,0,3 beds,0 baths,0 Toilets
Executive 3 Bedroom Flat,Ikeja Gra Ikeja Lagos,₦,"90,000,000",0,1,0,3 beds,3 baths,3 Toilets
New Luxury 3bedroom Flat Apartment,Toyin Ikeja Toyin Street Ikeja Lagos,₦,"55,000,000",0,1,1,3 beds,5 baths,5 Toilets
A Dry Bareland Measuring 466sqm With C Of O And Deed Of Assignment,Oregun Lagos Oregun Ikeja Lagos,₦,"70,000,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
Standard 15 Plot Together Selling Per 800sqm,Magodo Phase 2 Gra Shangisha Alausa Ikeja Lagos,₦,"100,000,000",0,0,0,0 beds,0 baths,0 Toilets
New 7 Blocks Of 3 Bedrooms Flats With Bq,Ikeja Gra Ikeja Lagos,₦,"85,000,000",0,1,0,3 beds,4 baths,4 Toilets
For Sale 800sqm Of Land,Oduduwa Crescent Gra Ikeja Gra Ikeja Lagos,₦,"350,000,000",0,0,0,0 beds,0 baths,0 Toilets
1600sqm Of Land,Adeniyi Jones Ikeja Lagos,₦,"95,000,000",0,0,0,0 beds,0 baths,0 Toilets
A Fantastic Newly Built Luxury 5bd Fully Detached Duplex With Bq,"Ikeja, Lagos Awolowo Way Ikeja Lagos",₦,"150,000,000",0,1,0,5 beds,5 baths,6 Toilets
2000sqm Land, Ikeja Gra Ikeja Lagos,₦,"700,000,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
New Luxury 4bedroom Semi Detached Duplex Terrace With Bq Personal Compound,Omole Phase 1 Estate Agidingbi Ikeja Lagos,₦,"150,000,000",0,1,1,4 beds,6 baths,6 Toilets
New Luxury 5bedroom Detached Duplex In A Good Location,Omole Phase 1 Estate Agidingbi Ikeja Lagos,₦,"220,000,000",0,1,1, beds, baths, Toilets
New Luxury 4bedroom Semi Detached Terrace Duplex In A Good Location,Allen Avenue Ikeja Allen Avenue Ikeja Lagos,₦,"88,000,000",0,0,0,4 beds,6 baths,6 Toilets
"2 Wings Of 4 Floors Buildings With Tenated Flats, Offices And Bq",S Allen Avenue Ikeja Lagos,₦,"375,000,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
9500sqm Of Land For Commercial/ Residential Purpose,Agidingbi Ikeja Lagos,₦,"1,400,000,000",0,0,0,0 beds,0 baths,0 Toilets
1000sqm Corner Piece Land With Demolishable Structure. With C Of O At Allen,Ogundana Allen Avenue Ikeja Lagos,₦,"170,000,000/day",0,0,0,0 beds,0 baths,0 Toilets
A Lovely Land Fenced With Gate,"Ibijoke Street, Off Oregun Road Oregun Ikeja Lagos",₦,"90,000,000",0,0,0,0 beds,0 baths,0 Toilets
Commercial Land Of 3300 Sqm Land Good For School Estate And Hotel,Adeniji Jones Close To Allen Ikeja Adeniyi Jones Ikeja Lagos,₦,"450,000,000",0,0,0, beds, baths, Toilets
An Executive 5 Bedroom Detached Duplex,Adeniyi Jones Ikeja Lagos,₦,"130,000,000",0,0,0,0 beds,0 baths,0 Toilets
5bedroom Fully Detached Duplex On 600sqms,Adeniyi Jones Ikeja Lagos,₦,"150,000,000",0,1,0,5 beds,7 baths,7 Toilets
A Lovely 4 Bedroom Semi Duplex,Adeniyi Jones Ikeja Lagos,₦,"140,000,000",0,0,0,0 beds,0 baths,0 Toilets
Luxury Executive 4bedroom Terrace Duplex In A Good Location,Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"175,000,000",0,0,1,4 beds,6 baths,6 Toilets
4 Bedroom Semi Detached Duplex In An Estate,Adeniyi Jones Ikeja Lagos,₦,"145,000,000",0,0,0,4 beds,4 baths,4 Toilets
"2plots Of Land Measuring 1,252sqm With C Of O",Etal Avenue Near Nnpc Oregun Oregun Ikeja Lagos,₦,"120,000,000",0,0,0, beds, baths, Toilets
Commercial Detached House On 671sqm Land Facing Major Road,Major Awolowo Way Awolowo Way Ikeja Lagos,₦,"250,000,000",0,0,1, beds, baths, Toilets
New Luxury 4bedroom Semi Detached Duplex With Bq,Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"190,000,000",0,1,1,4 beds,6 baths,6 Toilets
Two Numbers 4 Bedroom Fully Detached Smart Home Duplexes With Bqs,Opebi Ikeja Lagos,₦,"180,000,000",0,1,0,4 beds,5 baths,5 Toilets
A Lovely 5bedroom Fully Detached Duplex,Opebi Ikeja Lagos,₦,"100,000,000",0,0,0, beds, baths, Toilets
Superb Luxury Ensuites Modern & Tastefully Finished Fully Detached 5bd Duplex + Rm Bq,Ikeja Ikeja Gra Ikeja Lagos,₦,"260,000,000",0,1,0,5 beds,5 baths,6 Toilets
Standard 6number Of 3bedroom 6rooms Penthouse.c Of O,Ajao Estate Off Airport Road Airport Road(ikeja) Ikeja Lagos,₦,"100,000,000",0,0,1, beds, baths, Toilets
New Carcass 4bedroom Terrace Duplex With Bq,Gated Estate Adeniyi Jones Adeniyi Jones Ikeja Lagos,₦,"85,000,000",0,0,0,4 beds,6 baths,6 Toilets
800sqm Land, Ikeja Gra Ikeja Lagos,₦,"320,000,000",0,0,0,0 beds,0 baths,0 Toilets
Duplex Sitting On 600sqm Of Land,S Oregun Ikeja Lagos,₦,"55,000,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
Luxury 4number Of 3bedroom Terrace Duplex With Bq Swimming Pool Inverter Garden And Generator,Gra Ikeja Ikeja Gra Ikeja Lagos,₦,"500,000,000",0,0,1,3 beds,5 baths,5 Toilets
Luxury 5bedroom Detached Duplex With Bq,Gra Ikeja Gra Ikeja Lagos,₦,"280,000,000",0,1,0,5 beds,5 baths,6 Toilets
940sqm Of Land Fenced Bareland, Alausa Ikeja Lagos,₦,"280,000,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
Paradise And Spacious 5 Bedroom Fully Detached At Ikeja Gra,Ikeja Gra Ikeja Lagos,₦,"250,000,000",0,1,0,5 beds,5 baths,6 Toilets
4 Bedroom Fully Detached Duplex With Bq,Alausa Ikeja Lagos,₦,"110,000,000",0,0,0,4 beds,4 baths,4 Toilets
Newly Built 4 Bedroom Terrace House + Bq,"Maryland, Ikeja, Lagos. Maryland Ikeja Lagos",₦,"135,000,000",0,0,0,4 beds,4 baths,5 Toilets
Newly Built 5 Bedroom Semi Detached Duplex With Pent House At Adeniyi Jones,Adeniyi Jones Ikeja Adeniyi Jones Ikeja Lagos,₦,"105,000,000/day",1,1,1,5 beds,5 baths,5 Toilets
New And Modern 5 Bedroom Detached House,Ikeja Gra Ikeja Lagos,₦,"270,000,000",0,1,0,5 beds,5 baths,5 Toilets
680sqm Of Land,Adeniyi Jones Ikeja Lagos,₦,"190,000,000",0,0,0,0 beds,0 baths,0 Toilets
Newly Built 6 Bedroom Fully Detached House + Bq,"Adeniyi Jones, Ikeja, Lagos. Adeniyi Jones Ikeja Lagos",₦,"140,000,000",0,0,0,6 beds,6 baths,7 Toilets
5 Bedroom Detached Duplex With Bq,Behind Lagoon Hospital Ikeja Lagos Balogun Ikeja Lagos,₦,"120,000,000/day",0,0,0,5 beds,5 baths,5 Toilets
Newly Built 5 Bedroom Fully Detached Duplex +1 Room Bq On 480sqm2 Land, Adeniyi Jones Ikeja Lagos,₦,"160,000,000",0,0,0,5 beds,6 baths,6 Toilets
A Corner Piece Of 4 Bedroom Fully Detached Duplex With 3 Rooms Bq On 500sqm Of Land,Alausa Ikeja Lagos,₦,"200,000,000",0,0,0,4 beds,4 baths,4 Toilets
9000sqm Of Land,Reverend Ogunbiyi Crescent Gra Ikeja Lagos Ikeja Gra Ikeja Lagos,₦,"4,700,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Duplex,Opebi Ikeja Lagos,₦,"60,000,000",0,0,0,3 beds,3 baths,3 Toilets
4 Bedroom Terrace Duplex With Bq With C Of O,Adeniyi Jones Ikeja Lagos,₦,"80,000,000/sqm",0,1,0,4 beds,4 baths,4 Toilets
4 Bedroom Terrace,Adeniyi Jones Ikeja Lagos,₦,"100,000,000",0,0,0,4 beds,4 baths,5 Toilets
940sqm Of Commercial Fenced Bareland,Alhausa Alausa Ikeja Lagos,₦,"280,000,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
"A 2 Bay Warehouses With 12, 000sqft With Office Building With C Of O",Oregun Ikeja Lagos,₦,"550,000,000",0,0,0,0 beds,0 baths,0 Toilets
Newly Built 4bedroom Fully Detached Duplex With Bq,Awuse Estate Ikeja Gra Ikeja Lagos,₦,"150,000,000",0,1,0,4 beds,6 baths,6 Toilets
5 Bedroom Semi Detached Duplex All Room En Suites With Bq,Aladura Estate Anthony Village Mobolaji Bank Anthony Way Ikeja Lagos,₦,"92,000,000",0,1,0,5 beds,5 baths,5 Toilets
457sqm Of Land In A Very Secured Estate,Maryland Ikeja Lagos,₦,"38,000,000",0,0,0,0 beds,0 baths,0 Toilets
Commercial 5bedroom Duplex Plus 4rooms Bq,Off Opebi Ikeja Opebi Ikeja Lagos,₦,"130,000,000",0,0,0,5 beds,5 baths,5 Toilets
New 4bedroom Terrace Duplex With Bq In A Gated Estate,Gated Estate Adeniyi Jones Adeniyi Jones Ikeja Lagos,₦,"125,000,000",1,1,1,4 beds,6 baths,6 Toilets
1900sqm Land, Ikeja Gra Ikeja Lagos,₦,"580,000,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
3 Numbers Of 4 Bedroom Duplexes + Bq & Gate House,"By Allen Avenue, Ikeja, Lagos. Allen Avenue Ikeja Lagos",₦,"230,000,000",0,0,0,10 beds,10 baths,10 Toilets
New 5bedroom Detached Duplex With Bq And Swimming Pool,Magodo Phase 2 Gra Shangisha By Alausa Ikeja Alausa Ikeja Lagos,₦,"225,000,000",0,1,1,5 beds,6 baths,6 Toilets
6 And Half Plot Of Land,Awuse Estate Opebi Lagos Opebi Ikeja Lagos,₦,"450,000,000",0,0,0,0 beds,0 baths,0 Toilets
7 Bedroom Fully Detached Duplex With 2 Rooms Bq,D Adeniyi Jones Ikeja Lagos,₦,"200,000,000/day",0,0,0,7 beds,7 baths,7 Toilets
For Sale 1800sqm Of Land,Oduduwa Crescent Gra Ikeja Gra Ikeja Lagos,₦,"800,000,000",0,0,0,0 beds,0 baths,0 Toilets
Newly Built 5 Bedroom With Boy's Quarter,Adeniyi Jones Ikeja Lagos,₦,"250,000,000",0,1,0,5 beds,6 baths,5 Toilets
6 Bedroom Duplex Plus 3 Bedroom Flat,Allen Avenue Ikeja Lagos,₦,"115,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Maisonette,Ikeja Gra Ikeja Lagos,₦,"140,000,000",0,1,0,4 beds,4 baths,4 Toilets
Newly Built 3 Bedroom Flat,Allen Avenue Ikeja Lagos,₦,"2,000,000",0,1,0,3 beds,3 baths,3 Toilets
3 Bedroom Maisonette,"King's Court, Ikeja Gra Ikeja Lagos",₦,"120,000,000",0,1,0,3 beds,3 baths,3 Toilets
3 Bedroom Flat,Mangoro Ikeja Lagos,₦,"45,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Duplex With A Room Bq,Toyin Street Ikeja Lagos,₦,"100,000,000",0,1,0,5 beds,5 baths,6 Toilets
2 Numbers Of 3 Bedroom Flat And And A 5 Bedroom Duplex,Ikeja Lagos,₦,"350,000,000",0,0,0,6 beds,9 baths,9 Toilets
Land,Awolowo Way Ikeja Lagos,₦,"150,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Awolowo Way Ikeja Lagos,₦,"170,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Duplex Plus 2 Bedroom Flat,Toyin Street Ikeja Lagos,₦,"120,000,000",0,0,0,4 beds,6 baths,6 Toilets
Newly Built 5 Bedroom Duplex,Isaac John Ikeja Gra Ikeja Lagos,₦,"770,000,000",0,1,0,5 beds,5 baths,6 Toilets
Pharmaceutical Company,"Sapara Close, Off Oba Akran Avenu Ikeja Lagos",₦,"1,800,000,000",0,0,0,0 beds,0 baths,0 Toilets
Warehouse,"Kudirat Abiola Way, Oregun Ikeja Lagos",₦,"1,700,000,000",0,0,0,0 beds,0 baths,0 Toilets
Newly Built 5units Of 4bedroom Terrace Duplex,Mende Maryland Maryland Ikeja Lagos,₦,"80,000,000/sqm",0,1,1,4 beds,6 baths,6 Toilets
Shopping Mall,Street Mangoro Ikeja Lagos,₦,"150,000,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
A Brand New 12 Units Of 3 Bedroom Apartment,Ikeja Gra Lagos Ikeja Gra Ikeja Lagos,₦,"85,000,000",1,1,0,3 beds,3 baths,4 Toilets
5 Bedroom Fully Detached Duplex,Ikeja Gra Ikeja Lagos,₦,"250,000,000",0,1,0,5 beds,5 baths,6 Toilets
4 Bed Rooms Semi Detached Duplex,Ajao Estate Airport Road(ikeja) Ikeja Lagos,₦,"80,000,000",0,0,0,4 beds,4 baths,5 Toilets
3 Bedroom Apartment,Osolo Way/international Airport Road(ikeja) Ikeja Lagos,₦,"500,000,000",0,0,0,0 beds,0 baths,0 Toilets
800sqm Land,Ajao Estate Airport Road(ikeja) Ikeja Lagos,₦,"120,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land Of 1700sqm,Adekunle Fajuyi Street Ikeja Gra Lagos Ikeja Lagos,₦,"350,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Terrace Duplex,Opebi Opebi Ikeja Lagos,₦,"90,000,000",0,1,0,4 beds,4 baths,5 Toilets
4bedroom Terrace Duplex,Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"160,000,000/sqm",0,0,0,4 beds,7 baths,7 Toilets
4bedroom Terrace Duplex*,Ikeja Gra Ikeja Lagos,₦,"160,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Alausa Ikeja Lagos,₦,"55,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Adeniyi Jones Ikeja Lagos,₦,"600,000,000",0,0,0,0 beds,0 baths,0 Toilets
A Story Building,Adeniyi Jones Ikeja Lagos,₦,"170,000,000",0,0,0,10 beds,0 baths,0 Toilets
A Foreclosed 5 Star Hotel,Airport Road(ikeja) Ikeja Lagos,₦,"5,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
Blocks Of Rooms On 45ft By 150ft Plot,2rd Junction Oke Ira Ogba Ikeja Lagos,₦,"28,000,000",0,0,0, beds, baths, Toilets
Brand New & Excellently Finished 3bedroom Apartment,Opebi Ikeja Lagos,₦,"55,000,000",0,1,1,3 beds,3 baths,4 Toilets
Fully Detached 5 Bedroom Duplex,Remi Fani Kayode Street Ikeja Gra Ikeja Lagos,₦,"200,000,000",0,0,1,5 beds,5 baths,6 Toilets
Blocks Of Flat With 26 Rooms,Haruna Ogba Ikeja Lagos,₦,"40,000,000",0,0,0,0 beds,0 baths,0 Toilets
Approximately 530 Sqm Dry Plot Of Land,Within The Well Planned & Serene Juli Estate Oregun Ikeja Lagos,₦,"45,000,000",0,0,0,0 beds,0 baths,0 Toilets
A Commercial Building On 5 Floors,Tokunboh Alli Toyin Street Ikeja Lagos,₦,"300,000,000",0,0,0, beds, baths,10 Toilets
Brand New And Luxury 3bedroom Flat,Ikeja Gra Ikeja Lagos,₦,"85,000,000",0,1,1,3 beds,3 baths,4 Toilets
5 Bedroom Duplex,Adekunle Fajuyi Ikeja Gra Ikeja Lagos,₦,"150,000,000",0,0,0,5 beds,5 baths,6 Toilets
Tastefully Finished 3 Bedroom Flat With Boys Quarter,Ikeja Gra Ikeja Lagos,₦,"90,000,000",1,1,0,3 beds,3 baths,4 Toilets
Dry & Firm Cornerpiece 500m2 Land For Sale At Omole Phase 1 Extension @ Agidingbi,Agidingbi Ikeja Lagos,₦,"55,000,000",0,0,0, beds, baths, Toilets
Available Land,Ikeja Gra Ikeja Lagos,₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets
Newly Built 7 Numbers Of 4 Bedrooms Terrace Duplex With A Room Bq On 1800 Sq Meters Of Land In An Estate,Adeniyi Jones Ikeja Adeniyi Jones Ikeja Lagos,₦,"800,000,000/sqm",0,1,0,4 beds,4 baths,5 Toilets
Available Land,Opebi Ikeja Lagos,₦,"200,000,000",0,0,0,0 beds,0 baths,0 Toilets
Warehouses With Office,Oregun Ikeja Lagos,₦,"450,000,000",0,0,0,0 beds,0 baths,0 Toilets
4bedroom Terrace Duplex + 1 Room Bq,Off Salvation Road Opebi Ikeja Opebi Ikeja Lagos,₦,"100,000,000",0,0,0,4 beds,4 baths,5 Toilets
Newly Built 2units 5bed Room Semi Detached With Bq,Ikeja Gra Ikeja Lagos,₦,"170,000,000",0,1,0,5 beds,5 baths,6 Toilets
A Tasty 4 Bedrooms Terrace Duplex With A Bq,Ikeja Lagos,₦,"90,000,000",0,0,0,4 beds,4 baths,5 Toilets
Newly Built 5bedroom Detached,"Akere, Ikeja Lagos State Ikeja Lagos",₦,"150,000,000",0,1,0,5 beds,5 baths,6 Toilets
2 Units Of Four Bedroom Semi Detached Duplex,Opebi Ikeja Lagos,₦,"9,000,000",0,0,0,4 beds,6 baths,0 Toilets
4 Bedroom Detached Duplex,Adeniyi Jones Ikeja Lagos,₦,"80,000,000",0,0,0,4 beds,4 baths,5 Toilets
Adeniyi Jones Ikeja 5bedroom Detached House,. Adeniyi Jones Ikeja Lagos,₦,"140,000,000",0,0,0,0 beds,0 baths,0 Toilets
Newly Built 5 Bedroom Detached Duplex,Ikeja Gra Ikeja Lagos,₦,"300,000,000",0,0,0,5 beds,5 baths,8 Toilets
5 Bedroom Semi Detached Duplex,Magodo Phase 2 Gra Estate Ikeja Lagos,₦,"145,000,000",0,0,0,0 beds,0 baths,0 Toilets
A 527 Sqm Bare Land,Estate On Kudirat Abiola Way Oregun Ikeja Lagos,₦,"40,000,000/sqm",0,0,0, beds, baths, Toilets
4bedroom Terrace Duplex,Ikeja Gra Ikeja Lagos,₦,"160,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Semi Detached Duplex,"Off Allen, Off Bamishile Allen Avenue Ikeja Lagos",₦,"85,000,000",0,0,0,4 beds,4 baths,5 Toilets
Land,"Opic Estate, Isheri North Ikeja Lagos",₦,"4,000,000",0,0,0,0 beds,0 baths,0 Toilets
2nos. Warehouses/factories,Morrison Crescent Oregun Ikeja Lagos,₦,"1,500,000,000",0,0,0, beds, baths, Toilets
"A Plot Of Land For Sale In Serene Area Of Opebi, Lagos State.",Opebi Ikeja Lagos,₦,"60,000,000",0,0,0, beds, baths, Toilets
Plots Of Land, Maryland Ikeja Lagos,₦,"40,000,000",0,0,0, beds, baths, Toilets
Commercial Property,Off Allen Avenue Allen Avenue Ikeja Lagos,₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets
117 Rooms Hotel,The Hotel Is Just 5km Away From The Murtala Muhammed International Airport And Across The Road Is The Ikeja Shopping Mall. Airport Road(ikeja) Ikeja Lagos,$,"30,000,000",0,0,1,0 beds,0 baths,0 Toilets
5 Bedroom Detached House,Adeniyi Jones Ikeja Lagos,₦,"140,000,000",0,0,0,5 beds,5 baths,6 Toilets
Massive 6 Bedroom Duplex,Opebi Ikeja Lagos,₦,"230,000,000",0,0,0,6 beds,6 baths,7 Toilets
Newly Built 5 Bedroom Semi Detached Duplex With A Bq,Maryland Ikeja Lagos,₦,"115,000,000",0,1,0,5 beds,5 baths,6 Toilets
"5 Bedrm Luxurious Flat ,with Guest And One For The Maid...making It 5 Bedrm Flat In Peace Estate Off Oregun.....55m Asking....it Comes With An Elevator Ib",Off Oregun Ikeja Lagos,₦,"55,000,000",0,0,0,5 beds,6 baths, Toilets
Newly Built 4 Bedroom Semi Detached Duplex And A Bq,Ikeja Gra Ikeja Lagos,₦,"160,000,000",0,1,0,4 beds,5 baths,5 Toilets
Executive Newly Built 3bedroom Flat,Off Isaac John Street Ikeja Gra Ikeja Lagos,₦,"90,000,000",1,1,1,3 beds,4 baths,5 Toilets
5bedroom Detached House On A Land Area Of 639sqm,Allen Avenue Ikeja Lagos,₦,"210,000,000",0,0,0,5 beds,4 baths,0 Toilets
Luxurious 3 Bedroom Flat With A Boys Quarter,"Ikeja Gra, Ikeja Ikeja Gra Ikeja Lagos",₦,"135,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Fully Detached Duplex,Allen Allen Avenue Ikeja Lagos,₦,"150,000,000",0,1,0,5 beds,5 baths,6 Toilets
5 Bedroom Detached Duplex,"Magodo, Ikeja Ikeja Lagos",₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets
Distress Sale Of 3 Acres Of Land,Along Oba Akran Ikeja Lagos Oba Akran Ikeja Lagos,₦,"12,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
4 Flats Of 3 Bedrooms, Toyin Street Ikeja Lagos,₦,"100,000,000",0,0,0,3 beds,2 baths,3 Toilets
Available Land,Oregun Ikeja Lagos,₦,"67,000,000",0,0,0,0 beds,0 baths,0 Toilets
Luxury 5bedroom Detached Duplex +bq & Pool,Adeniyi Jones Ikeja Lagos,₦,"500,000,000",0,1,1,5 beds,5 baths,6 Toilets
5 Bedroom Detached Duplex,Ikeja Alausa Ikeja Lagos,₦,"160,000,000",0,0,0,0 beds,0 baths,0 Toilets
9 Bedrooms Duplex,Ikeja Gra Ikeja Lagos,₦,"700,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 Bedrooms Apartment,Maryland Maryland Ikeja Lagos,₦,"55,000,000/year",0,0,0,3 beds,3 baths,4 Toilets
3 Bedrooms Block Of Flat,Opebi Salvation Opebi Ikeja Lagos,₦,"60,000,000",0,0,0,3 beds,4 baths,4 Toilets
Fully Detached House With 10 Rooms,Ikeja Lagos,₦,"100,000,000",1,1,0,10 beds,8 baths,10 Toilets
3500sqm Of Land,Ikeja Gra Ikeja Lagos,₦,"950,000,000",0,0,0, beds, baths, Toilets
A Functional 33 Rooms Hotel,Ikeja Gra Ikeja Lagos,₦,"3,800,000,000",0,0,0,10 beds,10 baths,10 Toilets
Brand New Tastefully Finished 3 Bedroom Flat,Merit Estate Adeniyi Jones Ikeja Lagos,₦,"85,000,000",0,1,0,3 beds,3 baths,4 Toilets
Newly Built 3bedroom Apartment,Off Toyin Street Opebi Ikeja Lagos,₦,"55,000,000",0,1,0,3 beds,3 baths,4 Toilets
