Title,Location,Currency,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets
Mixed Use Land," off Awolowo Road, South West, Ikoyi Lagos",₦,"200,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Detached House, Abacha Estate Ikoyi Lagos,₦,"250,000,000",0,0,0,5 beds,0 baths,0 Toilets
2250sqm Land, Gerard Road Ikoyi Lagos,₦,"1,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
Waterfront Land, Banana Island Ikoyi Lagos,₦,"7,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
1500 Sqm Land,Phase 2 Osborne Foreshore Estate Ikoyi Lagos,₦,"350,000,000",0,0,0,0 beds,0 baths,0 Toilets
1089 Sqm Bare Land, Parkview Estate Ikoyi Lagos,₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets
Luxury 3 Bedroom Flat,Parkview Parkview Estate Ikoyi Lagos,₦,"140,000,000",0,0,0,3 beds,3 baths,4 Toilets
1500 Square Meters Land,"Mahogany Way, Osborne Phase 2 Osborne Foreshore Estate Ikoyi Lagos",₦,"280,000,000",0,0,0,0 beds,0 baths,0 Toilets
5200 Square Meter Land, Osborne Foreshore Estate Ikoyi Lagos,₦,"1,300,000,000",0,0,0,0 beds,0 baths,0 Toilets
2500 Square Meter Land,Water Front Plots On Acacia Drive Osborne Foreshore Estate Ikoyi Lagos,₦,"600,000,000",0,0,0,0 beds,0 baths,0 Toilets
1500 Square Meters Land,"Acacia Drive, Osborne Phase 2 Osborne Foreshore Estate Ikoyi Lagos",₦,"280,000,000",0,0,0,0 beds,0 baths,0 Toilets
1350 Square Meters Land,"Mahogany Way, Osborne Phase 2 Osborne Foreshore Estate Ikoyi Lagos",₦,"250,000,000",0,0,0,0 beds,0 baths,0 Toilets
2 Nos Of 5 Bedroom Duplex,Bode Olajumoke Crescent Parkview Estate Ikoyi Lagos,₦,"300,000,000",0,0,0,5 beds,0 baths,0 Toilets
4 Bedroom Terrace, Ikoyi S.w Ikoyi Lagos,₦,"180,000,000",0,0,0,4 beds,0 baths,0 Toilets
4 Bedroom Detached House, Abacha Estate Ikoyi Lagos,₦,"280,000,000",0,0,0,4 beds,0 baths,0 Toilets
5 Bedroom Terrace Duplex,210 Close Banana Island Ikoyi Lagos,₦,"280,000,000",0,0,0,5 beds,0 baths,0 Toilets
1371 Square Meters Land,Alexander Road Ikoyi S.w Ikoyi Lagos,₦,"500,000,000",0,0,0,0 beds,0 baths,0 Toilets
3500 Square Meter Land,Alexander Road/ Turnbull Road Old Ikoyi Ikoyi Lagos,₦,"1,400,000,000",0,0,0,0 beds,0 baths,0 Toilets
"2,900 Sqmt Bare Land",Cameron Road Old Ikoyi Ikoyi Lagos,₦,"1,100,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Ikoyi Old Ikoyi Ikoyi Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets
Fenced & Gated Bareland Of 2340sqm In Ikoyi,Old Ikoyi Old Ikoyi Ikoyi Lagos,₦,"900,000,000",0,0,0,0 beds,0 baths,0 Toilets
Fenced Plot Of Land Size 700sqm,Ikoyi Old Ikoyi Ikoyi Lagos,₦,"235,000,000",0,0,0,0 beds,0 baths,0 Toilets
10 Classic Units Of 3 Bedroom Flats + 2 Units Of 3 Bedroom Penthouse+ 2 Units Of 2bedroom Flats + 1 Unit Of 2 Bedroom Penthouse Sitting On 2000sqm Of Land,Ikoyi Old Ikoyi Ikoyi Lagos,₦,"3,000,000,000",0,0,0,3 beds,4 baths,4 Toilets
"Fenced & Gated Mixed Used Bare Land Measuring 7,300 Sqm",Osborne Osborne Foreshore Estate Ikoyi Lagos,₦,"3,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
Waterfront Plot 5100sqm With A Lagos State Title.,Ademola Old Ikoyi Ikoyi Lagos,₦,"2,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
2000sqm Land On Zone J60,Zone Banana Island Ikoyi Lagos,₦,"450,000",0,0,0,0 beds,0 baths,0 Toilets
Block Of 6 (3) Bedroom Flats With 6 Room Bq,Kingsway Road Ikoyi Lagos,₦,"3,000,000,000",0,0,0,3 beds,3 baths,4 Toilets
Land On 1000sqm Land (not Waterfront),Zone Banana Island Ikoyi Lagos,₦,"430,000",0,0,0,0 beds,0 baths,0 Toilets
1000sqm Waterfront Land,Zone Banana Island Ikoyi Lagos,₦,"450,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Ikoyi Gerard Road Ikoyi Lagos,₦,"850,000,000",0,0,0,0 beds,0 baths,0 Toilets
Block Of 3 Bedroom Flats,Off 5th Avenue Road Banana Island Ikoyi Lagos,₦,"150,000,000",0,0,0,3 beds,3 baths,4 Toilets
Fenced Detached House Located On Size 1000sqm,Bourdillion Old Ikoyi Ikoyi Lagos,₦,"500,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land, Osborne Foreshore Estate Ikoyi Lagos,₦,"240,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Ikoyi Gerard Road Ikoyi Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
1000sqm Bare Land For Sale On Cooper Road Ikoyi.,Cooper Old Ikoyi Ikoyi Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Detached Duplex, Mojisola Onikoyi Estate Ikoyi Lagos,₦,"450,000,000",0,0,0,5 beds,5 baths,6 Toilets
Office Space," norman Williams, Falomo Ikoyi Lagos",₦,"170,000,000",0,0,0,0 beds,6 baths,7 Toilets
5 Bedroom Detached Duplex, Ikoyi Lagos,₦,"450,000,000",0,0,0,5 beds,5 baths,6 Toilets
Fully Detached Duplex,"Off Bourdilon Road, Ikoyi Bourdillon Ikoyi Lagos",₦,"250,000,000",0,1,1,4 beds,4 baths,5 Toilets
4 Bedroom Detached House, Old Ikoyi Ikoyi Lagos,₦,"230,000,000",0,0,0,4 beds,4 baths,5 Toilets
Federal Cofo,2nd Avenue 2nd Avenue Extension Ikoyi Lagos,₦,"300,000,000",1,1,0,5 beds,5 baths,6 Toilets
5 Bedroom Wing Of Duplex,Olori Mojisola Onikoyi Mojisola Onikoyi Estate Ikoyi Lagos,₦,"230,000,000",1,0,0,5 beds,6 baths,6 Toilets
Luxury 3 Bedroom Flat, Banana Island Ikoyi Lagos,₦,"170,000,000",0,0,0,3 beds,3 baths,4 Toilets
5 Bedroom Detached House With Bq, Ikoyi Lagos,₦,"300,000,000",0,0,0,5 beds,5 baths,6 Toilets
4 Bedroom Terrace,Onikoyi Lane Parkview Estate Ikoyi Lagos,₦,"130,000,000",1,1,0,4 beds,4 baths,5 Toilets
Exquisite Four(4) Bedroom Terrace House,Parkview Estate Off Alexander Road Ikoyi Lagos,₦,"140,000,000",0,0,0,4 beds,0 baths,0 Toilets
For Sale,Ikoyi Old Ikoyi Ikoyi Lagos,₦,"240,000,000",1,1,0,4 beds,4 baths,4 Toilets
Luxury 30 Rooms Hotel,Osborne Phase 1 Osborne Foreshore Estate Ikoyi Lagos,₦,"2,500,000,000",1,1,1, beds, baths, Toilets
5 Bedroom Terrace For Sale,Queens Drive Ikoyi S.w Ikoyi Lagos,₦,"180,000,000",0,1,0,5 beds,5 baths,4 Toilets
4 Bedroom Semi Detached Duplex,2nd Avenue 2nd Avenue Extension Ikoyi Lagos,₦,"200,000,000",1,1,0,4 beds,4 baths,5 Toilets
Land,Osborne 2 Osborne Foreshore Estate Ikoyi Lagos,₦,"230,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Terrace For Sale,Off Glover Road Ikoyi Old Ikoyi Ikoyi Lagos,₦,"170,000,000",1,1,0,4 beds,4 baths,4 Toilets
Superb Four (4) Bedroom Detached House, Old Ikoyi Ikoyi Lagos,₦,"230,000,000",0,0,0,4 beds,4 baths,5 Toilets
Large Expanse Of Land,2nd Avenue 2nd Avenue Extension Ikoyi Lagos,₦,"1,700,000,000",0,0,0, beds, baths, Toilets
4 Bedroom Terrace House, Ikoyi Lagos,₦,"260,000,000",0,0,0,4 beds,4 baths,5 Toilets
4 Bedroom Terrace For Sale,Ajayi Bembe Street Parkview Estate Ikoyi Lagos,₦,"135,000,000",1,1,0,4 beds,4 baths,3 Toilets
5 Bedroom Detached Duplex, Old Ikoyi Ikoyi Lagos,₦,"600,000,000",0,0,0,5 beds,5 baths,6 Toilets
4 Bedroom Flat, Old Ikoyi Ikoyi Lagos,₦,"120,000,000",0,0,0,4 beds,4 baths,5 Toilets
3 Bedroom Flat, Banana Island Ikoyi Lagos,₦,"180,000,000",0,0,0,3 beds,3 baths,4 Toilets
3 Bedroom Flat,  Banana Island Ikoyi Lagos,₦,"160,000,000",0,0,0,3 beds,3 baths,4 Toilets
5 Bedroom House, Banana Island Ikoyi Lagos,₦,"250,000,000",0,0,0,5 beds,5 baths,6 Toilets
Brand New Tastefully Finished 4 Bedroom Fully Detached Duplex,Off Bourdillon Road Ikoyi Lagos,₦,"260,000,000",0,0,0,4 beds,0 baths,0 Toilets
3 Bedroom Flat,  Banana Island Ikoyi Lagos,₦,"145,000,000",0,0,0,3 beds,3 baths,4 Toilets
3 Bedroom Flat, Old Ikoyi Ikoyi Lagos,₦,"150,000,000",0,0,0,3 beds,3 baths,4 Toilets
5 Bedroom House," directly Off 3rd Avenue, Banana Island Ikoyi Lagos",₦,"650,000,000",0,0,0,5 beds,0 baths,0 Toilets
Land,Queens Drive Ikoyi S.w Ikoyi Lagos,₦,"2,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Detached Duplex," banana Island, Banana Island Ikoyi Lagos",₦,"420,000,000",0,0,0,5 beds,5 baths,6 Toilets
Mixed Use Land For Sale @ Ikoyi,Elm Street Osborne Foreshore Estate Ikoyi Lagos,₦,"130,000,000",0,0,0, beds, baths, Toilets
5 Bedroom House," gerrard Road, Old Ikoyi Ikoyi Lagos",₦,"450,000,000",0,0,0,5 beds,5 baths,5 Toilets
4 Bedroom Flat," off Onikoyi Lane, Ikoyi Lagos",₦,"180,000,000",0,0,0,4 beds,4 baths,5 Toilets
3 Bedroom Flat," glover Road, Old Ikoyi Ikoyi Lagos",₦,"1,300,000,000",0,0,0,3 beds,3 baths,3 Toilets
Duplex,Along Banana Estate. Banana Island Ikoyi Lagos,₦,"300,000,000",0,1,1,5 beds,5 baths,6 Toilets
Massive 7 Bedroom Detached Duplex, Banana Island Ikoyi Lagos,₦,"1,000,000,000",0,0,0,7 beds,7 baths,8 Toilets
Luxury 4bedroom Detached Duplex,Off Bourdilon Road Old Ikoyi Ikoyi Lagos,₦,"500,000,000",0,1,1,4 beds,4 baths,5 Toilets
Duplex,Banana Estate Banana Island Ikoyi Lagos,₦,"600,000,000",0,1,0,5 beds,5 baths,6 Toilets
Detached Duplex,2 Street Banana Island Ikoyi Lagos,₦,"70,000,000",0,1,0,5 beds,5 baths,6 Toilets
Residential Land, Banana Island Ikoyi Lagos,₦,"430,000",0,0,0,0 beds,0 baths,0 Toilets
Off Plan Sale Of 4 Bedroom Luxury Apartment With A Maids Room,2nd Avenue Banana Island Ikoyi Lagos,₦,"200,000,000",0,1,0,4 beds,4 baths,5 Toilets
Fully Serviced Luxurious Four (4) Bedroom Town House With One (1) Servant's Quarters,"2, Bank Road, Ikoyi Old Ikoyi Ikoyi Lagos",₦,"180,000,000",1,1,1,4 beds,4 baths,5 Toilets
"Luxury 2 Bedroom Apartment (under Construction) N7,5000,00 Initial Deposit And Spread Payment Over 24 Months. Project Delivery In 30 Months",Mojisola Onikoyi Estate Banana Island Ikoyi Lagos,₦,"7,500,000",1,1,1,2 beds,2 baths,2 Toilets
Some Extra Explanation On Poisson,"13b Femi Adebule Street, 13b Ikoyi S.w Ikoyi Lagos",₦,"10,000,000",0,1,0,3 beds,3 baths,3 Toilets
Land, Banana Island Ikoyi Lagos,₦,"190,000,000",0,0,0,0 beds,0 baths,0 Toilets
2100 Sqm Of Land For Sale At Ikoyi,Bourdillon Road Ikoyi Lagos,₦,"800,000,000",0,0,0, beds, baths, Toilets
4800 Sqm Of Land For Sale At Ikoyi,Kingsway Road Ikoyi Lagos,₦,"2,900,000,000",0,0,0, beds, baths, Toilets
1000sqm Of Land At Temple Road,Temple Road Ikoyi Lagos,₦,"410,000,000",0,0,0, beds, baths, Toilets
3000sqm Of Land At Ilabere Road,Ilabere Road Ikoyi Lagos,₦,"900,000,000",0,0,0, beds, baths, Toilets
4000 Sqm Of Land For Sale At Ikoyi,Glover Road Ikoyi Lagos,₦,"1,900,000,000",0,0,0, beds, baths, Toilets
3106.587sqm Of Land For Sale At Ikoyi,Cameron Road Ikoyi Lagos,₦,"1,500,000,000",0,0,0, beds, baths, Toilets
537sqm Of Land For Sale At Ikoyi,Macpherson Avenue Ikoyi Lagos,₦,"190,000,000",0,0,0, beds, baths, Toilets
Land For Sale At Old Ikoyi,James George Street Ikoyi Lagos,₦,"900,000,000",0,0,0, beds, baths, Toilets
Dry Land For Sale On Milverton Road,Milverton Road Ikoyi Lagos,₦,"800,000,000",0,0,0, beds, baths, Toilets
1100sqm Of Land For Sale At Ikoyi,"Plot 2a, Templeroad Ikoyi Lagos",₦,"475,000,000",0,0,0, beds, baths, Toilets
1000sqm Of Land At Shaw Road,Shaw Road Ikoyi Lagos,₦,"380,000,000",0,0,0, beds, baths, Toilets
Land For Sale At Ikoyi,Gerald Ikoyi Lagos,₦,"1,800,000,000",0,0,0, beds, baths, Toilets
Land For Sale At Cameron Road,Cameron Road Ikoyi Lagos,₦,"1,200,000,000",0,0,0, beds, baths, Toilets
900sqm Of Land For Sale At Ikoyi,Temple Road Ikoyi Lagos,₦,"275,000,000",0,0,0, beds, baths, Toilets
1645sqm Of Land At Turnbull Road,Turnbull Road Ikoyi Lagos,₦,"470,000,000",0,0,0, beds, baths, Toilets
800sqm Of Land At Glover Road,Glover Road Ikoyi Lagos,₦,"450,000,000",0,0,0, beds, baths, Toilets
"4,534sqm Empty & Fenced Land",Gerrard Road Ikoyi Lagos,₦,"2,100,000,000",0,0,0, beds, baths, Toilets
550sqm Land For Sale At Ikoyi,Ademola Street Ikoyi Lagos,₦,"200,000,000",0,0,0, beds, baths, Toilets
999.90sqm Of Land On Shaw Road,Shaw Road Ikoyi Lagos,₦,"400,000,000",0,0,0, beds, baths, Toilets
Land For Sale At Okunola Martin's Close,Okunola Martin's Close Ikoyi Lagos,₦,"600,000,000",0,0,0, beds, baths, Toilets
Rear Plot On Copper Road,Copper Road Ikoyi Lagos,₦,"220,000,000",0,0,0, beds, baths, Toilets
Land For Sale At Ikoyi,Milverton Road Ikoyi Lagos,₦,"700,000,000",0,0,0, beds, baths, Toilets
1000sqm Of Land At Lugard Road,Lugard Road Ikoyi Lagos,₦,"390,000,000",0,0,0, beds, baths, Toilets
Land For Sale,Aromire/kingsway Road Ikoyi Lagos,₦,"2,400,000,000",0,0,0, beds, baths, Toilets
1000sqm Of Land At Milverton Road,Milverton Road Ikoyi Lagos,₦,"400,000,000",0,0,0, beds, baths, Toilets
Property For Sale On Okotie Eboh Street,Okotie Eboh Street Ikoyi Lagos,₦,"450,000,000",0,0,0, beds, baths, Toilets
2200sqm Of Land For Sale At Glover Road,Glover Road Ikoyi Lagos,₦,"1,300,000,000",0,0,0, beds, baths, Toilets
1400sqm Of Land At Turnbull Road,Turnbull Road Ikoyi Lagos,₦,"450,000,000",0,0,0, beds, baths, Toilets
2811sqm Of Land For Sale At Glover Road,Glover Road Ikoyi Lagos,₦,"1,500,000,000",0,0,0, beds, baths, Toilets
"7,100sqm Of Empty & Fenced Land",Gerrard Road Ikoyi Lagos,₦,"2,865,000,000",0,0,0, beds, baths, Toilets
1001 Sqm Of Land For Sale At Ikoyi,Bourdillon Road Ikoyi Lagos,₦,"580,000,000",0,0,0, beds, baths, Toilets
2000 Sqm Of Land For Sale At Ikoyi,Glover Road Ikoyi Lagos,₦,"750,000,000",0,0,0, beds, baths, Toilets
4 Bedroom Apartment, Old Ikoyi Ikoyi Lagos,₦,"170,000,000",0,0,0,4 beds,4 baths,5 Toilets
Enchanting 4 Bedroom Terrace House,"Ruxton Road Old Ikoyi, Off Bourdilon Road Ikoyi Lagos",₦,"250,000,000",0,0,0,4 beds,0 baths,0 Toilets
Exquisite Four(4) Bedroom Terrace House,Parkview Estate Off Alexander Road Ikoyi Lagos,₦,"140,000,000",0,0,0,4 beds,0 baths,0 Toilets
5 Units Of Detached Houses, Old Ikoyi Ikoyi Lagos,₦,"230,000,000",0,0,0,5 beds,5 baths,6 Toilets
Luxury Semi Detached House,Eko Street Parkview Estate Ikoyi Lagos,₦,"190,000,000",0,0,0,5 beds,5 baths,6 Toilets
Nice 3 Bedroom Flat, Parkview Estate Ikoyi Lagos,₦,"95,000,000",0,0,0,3 beds,3 baths,4 Toilets
4 Bedroom Terrance House,. Parkview Estate Ikoyi Lagos,₦,"150,000,000",0,0,0,4 beds,4 baths,5 Toilets
4 Bedroom Terrance Duplex,Old Ikoyi Old Ikoyi Ikoyi Lagos,₦,"185,000,000",0,0,0,4 beds,4 baths,5 Toilets
4 Bedroom Terrace House, Parkview Estate Ikoyi Lagos,₦,"160,000,000",0,0,0,4 beds,4 baths,5 Toilets
Giuliano De' Medici By Sujimoto Construction Penthouse,Banana Island Banana Island Ikoyi Lagos,₦,"850,000,000",1,1,1,5 beds,5 baths,6 Toilets
Giuliano De' Medici By Sujimoto Construction Terrace,Banana Island Banana Island Ikoyi Lagos,₦,"400,000,000",1,1,1,5 beds,5 baths,6 Toilets
Lucrezia By Sujimoto Construction (off Plan) Penthouse,Banana Island Banana Island Ikoyi Lagos,₦,"800,000,000",1,1,1,4 beds,4 baths,5 Toilets
Lucrezia By Sujimoto Construction (off Plan) Maisonettes,Banana Island Banana Island Ikoyi Lagos,₦,"280,000,000",1,1,1,4 beds,4 baths,5 Toilets
The Medici By Sujimoto Construction,"Milverton, Ikoyi Bourdillon Ikoyi Lagos",₦,"260,000,000",1,1,1,4 beds,4 baths,5 Toilets
Land,Phase 1 Osborne Foreshore Estate Ikoyi Lagos,₦,"520,000,000",0,0,0,0 beds,0 baths,0 Toilets
Block Of Flats,Off Boudillion Road Ikoyi Lagos,₦,"2,000,000,000",0,0,0,3 beds,0 baths,0 Toilets
Land,Shoreline Estate Ikoyi Lagos,₦,"260,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Mobolaji Johnson Street Ikoyi Lagos,₦,"220,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land, Ikoyi Lagos,₦,"340,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Semi Detached House With Bq,Phase 1 Osborne Foreshore Estate Ikoyi Lagos,₦,"145,000,000",0,0,0,4 beds,0 baths,0 Toilets
Brand New 3 Bedroom Flat With Bq, Parkview Estate Ikoyi Lagos,₦,"110,000,000",0,0,0,3 beds,0 baths,0 Toilets
Brand New 4 Bedroom Penthouse Maisonette With Bq, Parkview Estate Ikoyi Lagos,₦,"145,000,000",0,0,0,4 beds,0 baths,0 Toilets
4 Bedroom Terrace House With Bq,Osborne Phase2 Estate Ikoyi Lagos,₦,"130,000,000",0,0,0,4 beds,0 baths,0 Toilets
Land,Lugard Road Ikoyi Lagos,₦,"350,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Bank Road And Macgregor Road Ikoyi Lagos,₦,"165,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Club Road Ikoyi Lagos,₦,"3,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Lugard Road Ikoyi Lagos,₦,"350,000",0,0,0,0 beds,0 baths,0 Toilets
Land,2nd Avenue Banana Island Ikoyi Lagos,₦,"560,000,000",0,0,0, beds, baths, Toilets
Certificate Of Occupancy,"Thompson Avenue, Falomo Ikoyi Lagos",₦,"1,800,000,000",0,0,0, beds, baths, Toilets
Govrnor's Consent,"Thompson Avenue, Old Ikoyi Ikoyi Lagos",₦,"450,000,000",0,0,0,5 beds,5 baths,6 Toilets
4 Bedroom Duplex,. Banana Island Ikoyi Lagos,₦,"600,000,000",0,1,0,4 beds,4 baths,5 Toilets
4 Bedroom Duplex, Banana Island Ikoyi Lagos,₦,"600,000,000",0,1,0,4 beds,4 baths,5 Toilets
4 Bedroom Duplex,. Banana Island Ikoyi Lagos,₦,"650,000,000",0,1,0,4 beds,4 baths,5 Toilets
Governors Consent C Of O,Beside Shoreline Estate Bourdillon Ikoyi Lagos,₦,"300,000,000",0,1,0,5 beds,6 baths,7 Toilets
5 Bedroom Duplex,Road 217 Banana Island Ikoyi Lagos,₦,"750,000,000",0,1,0,5 beds,6 baths,8 Toilets
Glencove Terrace Osborne Foreshore,"6 Iroko Street, Osborne Estate, Ikoyi Osborne Foreshore Estate Ikoyi Lagos",₦,"165,000,000",1,0,0,4 beds,6 baths,6 Toilets
4 Bedroom Maisonette With A Room Bq,Queens Drive Mojisola Onikoyi Estate Ikoyi Lagos,₦,"150,000,000",0,0,0,4 beds,4 baths,4 Toilets
Land,@31 Ikoyi Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets
Exquisite 4 Bedroom Terraced Duplex For Sale In Old Ikoyi,Off Bourdillon Avenue Old Ikoyi Ikoyi Lagos,₦,"350,000,000",0,1,1,4 beds, baths, Toilets
3 Bedroom Flat,Queens Drive Old Ikoyi Ikoyi Lagos,₦,"85,000,000",0,0,0,3 beds,3 baths,4 Toilets
6bedroom,Parkview Parkview Estate Ikoyi Lagos,₦,"650,000,000",0,0,0,6 beds,7 baths,7 Toilets
3 Bedroom Flat,Adeyemi Lawson Old Ikoyi Ikoyi Lagos,₦,"100,000,000",0,0,0,3 beds,2 baths,2 Toilets
4 Bedroom Detached Duplex For Sale,  Ikoyi Lagos,₦,"350,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Semi Detached Duplex,. Parkview Estate Ikoyi Lagos,₦,"170,000,000",0,0,0,5 beds,5 baths,6 Toilets
Mixed Use Land Joint Venture,. Banana Island Ikoyi Lagos,₦,"1,800,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Terraced Duplex For Sale, Banana Island Ikoyi Lagos,₦,"350,000,000",0,0,0,5 beds,6 baths,7 Toilets
4 Bedroom Terraced Duplex With Bq,. Osborne Foreshore Estate Ikoyi Lagos,₦,"120,000,000",0,0,0,4 beds,4 baths,5 Toilets
"5 Bedroom Semi Detached For Sale In Parkview Estate, Ikoyi",Off Layi Ajayi Bembe Street Parkview Estate Ikoyi Lagos,₦,"200,000,000",0,1,0,5 beds,5 baths,6 Toilets
Large Commercial Property,Awolowo Road Awolowo Road Ikoyi Lagos,₦,"600,000,000",0,0,0,0 beds,0 baths,0 Toilets
Four Units Of Five Bedroom Semi Detached House,Adeyemi Lawson Street Bourdillon Ikoyi Lagos,₦,"250,000,000",0,0,0,5 beds,5 baths,5 Toilets
5 Bedroom Detached Duplex,. Banana Island Ikoyi Lagos,₦,"650,000,000",0,0,0,5 beds,5 baths,6 Toilets
Mixed Use Land, kingsway Road By Rumens Road Old Ikoyi Ikoyi Lagos,₦,"310,000,000",0,0,0,0 beds,0 baths,0 Toilets
Residential Land,Zone K Banana Island Ikoyi Lagos,₦,"450,000",0,0,0,0 beds,0 baths,0 Toilets
Residential Land,Mojisola Onikoyi Estate Ikoyi Lagos,₦,"250,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Detached Duplex,. Banana Island Ikoyi Lagos,₦,"670,000,000",0,0,0,5 beds,5 baths,6 Toilets
5 Bedroom Semi Detached Duplex,. Parkview Estate Ikoyi Lagos,₦,"175,000,000",0,0,0,5 beds,5 baths,6 Toilets
4 Bedroom Terraced Duplex With Bq,. Old Ikoyi Ikoyi Lagos,₦,"260,000,000",0,0,0,4 beds,4 baths,5 Toilets
4 Bedroom Detached Duplex With Bq,Off Bourdilon Old Ikoyi Ikoyi Lagos,₦,"170,000,000",0,0,0,4 beds,4 baths,5 Toilets
5 Bedroom Detached Duplex For Sale,  Banana Island Ikoyi Lagos,₦,"720,000,000",0,0,0,5 beds,5 baths,5 Toilets
Residential Land,. Bourdillon Ikoyi Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets
Residential Land For Sale," bourdilon, Old Ikoyi Ikoyi Lagos",₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Detached Duplex For Sale, Ikoyi Lagos,₦,"300,000,000",0,0,0,5 beds,5 baths,6 Toilets
5 Bedroom Detached Duplex With Bq,. Ikoyi Lagos,₦,"300,000,000",0,0,0,5 beds,5 baths,6 Toilets
3 Bedroom Flat For Sale,  Banana Island Ikoyi Lagos,₦,"200,000,000",0,0,0,3 beds,4 baths,4 Toilets
2 Bedroom Flat For Sale, Banana Island Ikoyi Lagos,₦,"140,000,000",0,0,0,2 beds,3 baths,3 Toilets
1 Bedroom Mini Flat For Sale, Banana Island Ikoyi Lagos,₦,"90,000,000",0,0,0,0 beds,2 baths,2 Toilets
5 Bedroom Semi Detached Duplex With Governor's Consent,Banana Island Ikoyi Lagos,₦,"350,000,000",0,0,0,5 beds,6 baths,6 Toilets
"2,025 Sqm Residential Land With C Of O",Zone B7; Banana Island Ikoyi Lagos,₦,"1,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
Residential Land With C Of O,J Zone; Banana Island Ikoyi Lagos,₦,"435,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Terraced Duplex,1st Avenue Banana Island Ikoyi Lagos,₦,"780,000,000",0,0,0,5 beds,6 baths,6 Toilets
4 Bedroom Terraced Duplex,Milverton Old Ikoyi Ikoyi Lagos,₦,"260,000,000",0,0,0,4 beds,4 baths,4 Toilets
Mixed Use Lands,Bank Road Old Ikoyi Ikoyi Lagos,₦,"280,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Semi Detached Duplex For Sale, Banana Island Ikoyi Lagos,₦,"500,000,000",0,0,0,5 beds,5 baths,6 Toilets
Residential Land For Sale, Banana Island Ikoyi Lagos,₦,"500,000",0,0,0,0 beds,0 baths,0 Toilets
Residential Land For Sale,  Banana Island Ikoyi Lagos,₦,"500,000",0,0,0,0 beds,0 baths,0 Toilets
Mixed Use Land,. Banana Island Ikoyi Lagos,₦,"450,000",0,0,0,0 beds,0 baths,0 Toilets
Residential Land,. Banana Island Ikoyi Lagos,₦,"450,000",0,0,0,0 beds,0 baths,0 Toilets
Residential Land,. Banana Island Ikoyi Lagos,₦,"450,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Semi Detached Duplex For Sale," adeyemi Lawson Off Mcpherson, Old Ikoyi Ikoyi Lagos",₦,"270,000,000",0,0,0,5 beds,0 baths,0 Toilets
4 Bedroom Terraced Duplex For Sale," off Mcphson, Old Ikoyi Ikoyi Lagos",₦,"200,000,000",0,0,0,4 beds,4 baths,5 Toilets
4 Bedroom House For Sale, Mojisola Onikoyi Estate Ikoyi Lagos,₦,"280,000,000",0,0,0,4 beds,4 baths,5 Toilets
Residential Land,Macgregor Road Old Ikoyi Ikoyi Lagos,₦,"170,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Detached Duplex,Mojisola Onikoyi Estate Ikoyi Lagos,₦,"450,000,000",0,0,0,5 beds,6 baths,6 Toilets
4 Bedroom Semi Detached Duplex,. Old Ikoyi Ikoyi Lagos,₦,"250,000,000",0,0,0,4 beds,4 baths,5 Toilets
5 Bedroom House For Sale,  Old Ikoyi Ikoyi Lagos,₦,"165,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Zone J Before Movano Court Banana Island Ikoyi Lagos,₦,"450,000",0,0,0,0 beds,0 baths,0 Toilets
