Title,Location,Currency,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets
Executive 27 Rooms Hotel (3 Star),"Off Ajose Adeogun Str, Victoria Island, Lagos State. Ligali Ayorinde Victoria Island Lagos",₦,"1,300,000,000",0,0,0,0 beds,10 baths,10 Toilets
Spacious 4 Bedroom,Oniru Victoria Island Lagos,₦,"200,000,000",0,0,0,0 beds,0 baths,0 Toilets
Stylish 3 Bedrooms Apartment,Victoria Island (v.i) Eko Atlantic Victoria Island Lagos,₦,"140,000,000",1,1,0,3 beds,3 baths,4 Toilets
Newly Built 4 Bedrooms Terrace + Bq,Idowu Martins Adeola Odeku Victoria Island Lagos,₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Terraced House With Bq,Oniru Victoria Island Lagos,₦,"130,000,000",1,0,0,5 beds, baths, Toilets
1 Bedroom Flat (mini Flat),Oniru Victoria Island Lagos,₦,"40,000,000",0,0,0,1 beds,1 baths,1 Toilets
Brand New 4 Bedroom Terraced Duplex,Oniru Victoria Island Lagos,₦,"240,000,000",0,1,0,4 beds,5 baths,5 Toilets
13 Unit Of 2 Bedroom Flat,Victoria Island Lagos,₦,"70,000,000",0,0,0,2 beds,3 baths,3 Toilets
5 Bedroom Semi Detached Duplex With A Room Bq,Oniru Victoria Island Lagos,₦,"270,000,000",0,0,0,0 beds,0 baths,0 Toilets
Tastefully Finished 4 Bedroom Fully Detached Duplex + Bq,Oniru Victoria Island Lagos,₦,"235,000,000",0,1,0,4 beds,5 baths,5 Toilets
4 Bedroom Chalet,Tiamiyu Savage Victoria Island Lagos,$,"460,000",0,0,0,4 beds,0 baths,0 Toilets
Newly Built 4 Bedroom Duplex + Bq,Oniru Victoria Island Lagos,₦,"275,000,000",0,1,0,4 beds,5 baths,5 Toilets
Luxury Built State Of Art 5bedroom Duplex,Oniru Oniru Victoria Island Lagos,₦,"260,000,000",0,1,1,5 beds,5 baths,6 Toilets
Well Maintained 4 Bedroom Penthouse,"Oniru Estate,close To The Palace Road With Swimming Pool Oniru Victoria Island Lagos",₦,"145,000,000",0,0,0,4 beds,4 baths,4 Toilets
1100sqm Land,Victoria Island Lagos,₦,"455,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Semi Detached Duplex,Oniru Victoria Island Lagos,₦,"270,000,000",0,0,0,0 beds,0 baths,0 Toilets
Newly Built 3 Bedroom Terrace Duplex,Victoria Island Lagos,₦,"220,000,000",0,0,0,3 beds,0 baths,0 Toilets
6538.581sqm Bare Land,Along Ligali Ayorinde Street Victoria Island Lagos,₦,"3,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
The Perfect Investment Property For Shortlets And Rentals,Victoria Island Lagos Victoria Island Extension Victoria Island Lagos,₦,"160,000,000",1,1,0,3 beds,3 baths,4 Toilets
Luxury 3 Bedroom Blocks Of Flat,Oniru Estate Oniru Victoria Island Lagos,₦,"125,000,000",1,1,0,3 beds,3 baths,3 Toilets
Luxury 6 Until Of 3 Bedroom Flat,Oniru Estates Oniru Victoria Island Lagos,₦,"990,000,000",1,1,0,3 beds,3 baths,4 Toilets
Land,"Louis Solomon Close, By Silverbird Cinemas, Victoria Island Lagos",₦,"1,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Close To The Palms Oniru Victoria Island Lagos,₦,"495,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Fantastic Neighbourhood Oniru Victoria Island Lagos,₦,"3,000,000,000",0,0,0, beds, baths, Toilets
Furnished 4 Bedroom Maisonette + Bq,"Off Idejo Street, Adeola Odeku Victoria Island Lagos",₦,"250,000,000",1,0,1,4 beds,4 baths,5 Toilets
4 Bedroom Semi Detached Duplex,Victoria Island Lagos,₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets
Exquisite 3 Bedroom Maisonnette With Bq,"Eighteen 65 Residences, Fatai Durosinmi Street Vi Victoria Island Extension Victoria Island Lagos",₦,"180,000,000",1,0,0,3 beds,0 baths,0 Toilets
Fully Serviced 2 Bedroom Flat,Oniru Estate Oniru Victoria Island Lagos,₦,"70,000,000",1,0,0,2 beds,2 baths,3 Toilets
5bedroom Fully Detached Duplex,Oniru Victoria Island Lagos,₦,"350,000,000",0,1,0,5 beds,5 baths,6 Toilets
4 Bedroom Semi Detached House,Victoria Island Lagos,₦,"450,000,000",1,1,0,4 beds,4 baths,5 Toilets
12 Units Of 3 Bedroom Flats With Bq (price Per Unit),"Eighteen65 Residences, Victoria Island Lagos",₦,"120,000,000",1,1,0,3 beds,4 baths,4 Toilets
New 3 Bedroom Apartment With Great Facilities (14 Units),Off Adeola Odeku Way Victoria Island Extension Victoria Island Lagos,₦,"150,000,000",0,0,0,3 beds,3 baths,4 Toilets
2500sqm Virgin Land With Great Infrastructure,Eko Atlantic Victoria Island Lagos,₦,"2,850,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Terrace With Swimming Pool And Gym,Victoria Island Lagos,₦,"185,000,000",1,1,0,3 beds,4 baths,4 Toilets
Spacious 4bedroom Semi Detached Duplex,Oniru Victoria Island Lagos,₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Apartment,1004 Victoria Island Lagos,₦,"90,000,000",1,0,0,4 beds,3 baths,4 Toilets
Luxury 4 Bedroom Semi Detached Duplex On Two Floors,Oniru Victoria Island Lagos,₦,"300,000,000",1,1,0,4 beds,4 baths,5 Toilets
3 Bedroom Luxury Apartment With Bq,Victoria Island Lagos,₦,"120,000,000",0,0,0,3 beds,4 baths,4 Toilets
Off Plan 3 Bedroom Apartments With Great Facilities (84 Units),Ahmadu Bello Way Victoria Island Extension Victoria Island Lagos,₦,"250,000,000",0,0,0,3 beds,3 baths,4 Toilets
Purpose Built Office Block On 2 Floors,Kofo Abayomi Victoria Island Lagos,₦,"800,000,000",0,0,0, beds, baths, Toilets
3bedroom Apartment With A Bq,Oniru Victoria Island Lagos,₦,"120,000,000",0,0,0,3 beds,3 baths,4 Toilets
"Relatively New & Tastefully Finished Luxury, Furnished & Serviced 2bedroom Flat For Sale!!!",Eko Atlantic Victoria Island Lagos,₦,"293,379,100",1,0,1,2 beds,2 baths,2 Toilets
Beautiful Serviced 5 Bedroom Semi Detached Duplex, Oniru Victoria Island Lagos,₦,"250,000,000",1,0,1,5 beds,5 baths,6 Toilets
Building Comprising Of Different (block Of Flats) For Sale!!!,Oniru Victoria Island Lagos,₦,"2,000,000,000",0,0,0, beds, baths, Toilets
Palatial 3bedroom Ensuite Flats,Eko Atlantic Victoria Island Lagos,₦,"370,000,000",0,0,0,0 beds,0 baths,0 Toilets
Fully Finished And Extremely Luxury 3 Bedroom Serviced Apartment,Oniru Victoria Island Lagos,₦,"120,000,000",1,1,0,3 beds,4 baths,4 Toilets
A Massive Dry Land Measuring 2400sqm Landsize With A Solid Building For Sale!!!,Victoria Island Lagos,₦,"1,500,000,000",0,0,0, beds, baths, Toilets
Three Bedroom Apartment,Oniru Victoria Island Lagos,₦,"170,000,000",0,0,0,3 beds,4 baths,4 Toilets
Newly Built 4 Bedroom Semi Detached House,Victoria Island Lagos,₦,"450,000,000",1,1,0,4 beds,4 baths,5 Toilets
New 3 Bedroom Apartment With Great Facilities (16 Units),Off Ahmadu Bello Way Victoria Island Extension Victoria Island Lagos,₦,"150,000,000",0,0,0,3 beds,3 baths,4 Toilets
Furnished 3 Bedroom Apartment With Bq,Oniru Victoria Island Lagos,₦,"120,000,000",0,0,0,0 beds,0 baths,0 Toilets
Luxury 4 Bedroom Apartment At Eden Heights,Elsie Femi Pearse Street Victoria Island Lagos,₦,"350,000,000",1,0,0,4 beds, baths, Toilets
Beach Front Land,Panche Villa Estate Victoria Island Extension Victoria Island Lagos,₦,"20,000,000",0,0,0,0 beds,0 baths,0 Toilets
Four Bedroom Maisonette,Oniru Victoria Island Lagos,₦,"285,000,000",0,1,1,4 beds,4 baths,5 Toilets
Newly Built 4bedrooms Detached Duplex,Oniru Victoria Island Lagos,₦,"230,000,000",0,1,0,4 beds,4 baths,5 Toilets
Bare Land Measuring Approximately 2100sqm,Harbour Light District Eko Atlantic Victoria Island Lagos,$,"1,500/sqm",0,0,0, beds, baths, Toilets
5 Bedroom Detached Duplex,Oniru Victoria Island Lagos,₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets
A Massively Built& Tastefully Finished Luxury 27rooms Hotel On 1174.045sqm Landsize For Sale!!!!!,Victoria Island Lagos,₦,"1,300,000,000",1,0,1, beds, baths, Toilets
Spacious 4 Bedroom Ensuite Flat,Oniru Victoria Island Lagos,₦,"160,000,000",0,0,0,0 beds,0 baths,0 Toilets
"*eighteen65 Residences, Victoria Island*","*eighteen65 Residences, Victoria Island* Victoria Island Lagos",₦,"140,000,000",1,1,0,4 beds,5 baths,5 Toilets
3 Bedroom Apartment,Victoria Island Lagos,₦,"145,000,000",1,1,0,3 beds,3 baths,4 Toilets
Furnished 3 Bedroom Apartment At Eko Pearl Towers,Eko Pearl Tower Eko Atlantic Victoria Island Lagos,$,"1,650,000",0,0,1,3 beds, baths, Toilets
Brand New 5 Bedroom Detached Duplex With Bq,Victoria Island Oniru Victoria Island Lagos,₦,"260,000,000",0,1,0,5 beds,5 baths,6 Toilets
Lovely 3 Bedroom Apartment,Victoria Island Lagos,₦,"150,000,000",1,1,0,3 beds,3 baths,4 Toilets
3bedroom Maisonette With Bq,Victoria Island Extension Victoria Island Lagos,₦,"130,000,000",0,0,0,3 beds,4 baths,4 Toilets
5 Bedroom Ensuite Terrace Houses,Victoria Island Lagos,₦,"240,000,000",0,0,0,5 beds, baths, Toilets
4bedroom Detached Duplex With A Bq,Oniru Victoria Island Lagos,₦,"200,000,000",0,0,0,4 beds,4 baths,5 Toilets
Amazing Newly Built 4 Bedroom Semi Detached House,Victoria Island Lagos,₦,"450,000,000",1,1,0,4 beds,4 baths,5 Toilets
Luxury4bedroom Penthhouse In Oniru Victoria Island.,Off Palace Road Oniru Victoria Island Lagos,₦,"160,000,000",0,1,1,4 beds,4 baths,5 Toilets
Leasehold Interest For Space And Hotel In A Prestigious Building For Sale.,Elsie Femi Pearse Adeola Odeku Victoria Island Lagos,$,"17,000,000",1,0,1, beds, baths, Toilets
3 Bedroom Terrace Duplex,Victoria Island Lagos,₦,"130,000,000",1,1,0,3 beds,4 baths,4 Toilets
3 Bedroom Apartment With Bq,Eko Atlantic City Oniru Victoria Island Lagos,₦,"160,000,000",1,0,0,3 beds,0 baths,0 Toilets
4 Bedroom Terrace Duplex With Bq,Oniru Victoria Island Lagos,₦,"130,000,000",1,0,0,4 beds,0 baths,0 Toilets
2 Bedroom Apartment,"Fully Serviced Apartment In Serene And Secured Environment, Neighborhood To Oniru Beach, Oriental Hotel,eko Atlantic City Oniru Victoria Island Lagos",₦,"65,000,000",0,0,0,2 beds,0 baths,0 Toilets
Land,Near Mega Plaza Idowu Taylor Victoria Island Lagos,₦,"2,100,000,000",0,0,0,0 beds,0 baths,0 Toilets
Top Notch Luxury 3 Bedroom Block Of Flats With Bq,Eko Atlantic Eko Atlantic Victoria Island Lagos,$,"950,000",0,1,0,3 beds,3 baths,4 Toilets
Finished 3 Bedroom Apartment With Bq,Victoria Island Lagos,₦,"150,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Semi Detached Duplex,Oniru Victoria Island Lagos,₦,"300,000,000",1,0,0,4 beds,0 baths,0 Toilets
Beautiful 4 Bedroom Fully Detached Duplex With Swimming Pool,In A Serene Neighborhood Oniru Victoria Island Lagos,₦,"300,000,000",0,1,0,4 beds,4 baths,5 Toilets
Beautiful 4 Bedroom Maisonette,In A Serene Neighborhood Oniru Victoria Island Lagos,₦,"285,000,000",0,1,0,4 beds,4 baths,5 Toilets
Serviced & Fully Furnished 4 Bedroom Penthouse,Oniru Victoria Island Lagos,₦,"160,000,000",0,0,0,4 beds,0 baths,0 Toilets
3 Bedroom Maisonette,Victoria Island Lagos,₦,"225,000,000",0,0,0,3 beds,3 baths,4 Toilets
"Well Built Block Of 6 Units Of 3 Bedroom Apartments, A Room Bq Each On A Land Measuring 1500sqm",Off Ademola Adetokunbo Victoria Island Lagos,₦,"820,000,000",0,0,0, beds, baths, Toilets
4 Bedroom Terrace Super Luxury Fully Serviced Home, Victoria Island Lagos,₦,"300,000,000",0,0,0,4 beds,0 baths,0 Toilets
Fully Serviced 3 Bedroom Luxury Flat,Oniru Victoria Island Lagos,₦,"85,000,000",1,0,0,3 beds,3 baths,4 Toilets
1000 Sq.metres Of Land, Eko Atlantic Victoria Island Lagos,₦,"460,000,000",1,0,0,0 beds,0 baths,0 Toilets
Beautiful Contemporary 4 Bedroom Masionette, Oniru Victoria Island Lagos,₦,"120,000,000",0,1,0,4 beds,4 baths,5 Toilets
Direct Cash Ready Buyers New 3 Bedroom Apartment,Victoria Island Ligali Ayorinde Victoria Island Lagos,₦,"130,000,000",1,1,0,3 beds,3 baths,4 Toilets
Old Fully Detached Duplex Sitting On 820sqm Of Land,"Idejo Street, Victoria Island Lagos",₦,"820,000,000",0,0,0,4 beds,4 baths, Toilets
"Luxury 3 Bedroom Apartments, Fully Furnished",Oniru Victoria Island Shoprite Oriental Hotel Oniru Victoria Island Lagos,₦,"110,000,000",0,0,1,3 beds,3 baths,4 Toilets
Direct Cash Ready Clients New 4 Bedroom Semi Detached Terrace House + Bq,Oniru Oniru Victoria Island Lagos,₦,"130,000,000",1,1,0,4 beds,4 baths,5 Toilets
Superb Luxury Terrace,Oniru Victoria Island Lagos,₦,"110,000,000",0,1,0,5 beds,7 baths,7 Toilets
Massive Four (4) Bedroom Pent Floor Apartment,"Oniru Estate, Oniru Victoria Island Lagos",₦,"180,000,000",1,0,0,4 beds,4 baths,5 Toilets
Massively Built Brand New 4 Bedroom Massionette With Swimming Pool,Oniru Estate Oniru Victoria Island Lagos,₦,"205,000,000",0,1,0,4 beds,4 baths,5 Toilets
Newly Built 3bedrooms Apartment + 1 Room Bq,Off Ajose Adeogun Ademola Adetokunbo Victoria Island Lagos,₦,"130,000,000",1,1,0,3 beds,3 baths,4 Toilets
Newly Built 4 Bedroom Duplex Town House,Oniru Victoria Island Lagos,₦,"144,000,000",1,1,0,4 beds,4 baths,4 Toilets
Top Notched Finishing Super Luxury 4 Bedroom Fully Detached Duplex With Bq,Oniru Estate Oniru Victoria Island Lagos,₦,"175,000,000",0,1,0,4 beds,4 baths,5 Toilets
3 Bedroom Apartment,Victoria Island Lagos,₦,"180,000,000",0,0,0,3 beds,3 baths,4 Toilets
6 Units Of 3 Bed Apartments & 2 Units Of 4 Bed Maisonette,Oniru Oniru Victoria Island Lagos,₦,"1,000,000,000",1,0,0,10 beds,10 baths,10 Toilets
"Land Measuring 1,400m²","Ologun Agbaje Street, Victoria Island Lagos",₦,"850,000,000",0,0,0, beds, baths, Toilets
"Land With Units Of Detached Duplexes Measuring Approximately 2,400sqm With Approval For 15 Floors Office Building","Tiamiyu Savage Street, In Close Proximity To Eko Atlantic City, Victoria Island Lagos",₦,"1,600,000,000",0,0,0,0 beds,0 baths,0 Toilets
Fully Furnished 3 Bedroom Flat,Victoria Island Lagos,₦,"120,000,000",0,0,1,3 beds,3 baths,4 Toilets
Very Spacious Fully Serviced Apartments,Oniru Victoria Island Lagos,₦,"85,000,000",0,1,0,3 beds,4 baths,4 Toilets
2 Units Of Office Block,Victoria Island Lagos,₦,"700,000,000",0,0,0,0 beds,0 baths,0 Toilets
Luxury 4 Bedroom Terrace Duplex With Bq,Oniru Victoria Island Lagos,₦,"8,000,000",1,1,0,3 beds,3 baths,4 Toilets
Newly Built 3 Units Of 3 Bedroom Flats,Oniru Victoria Island Lagos,₦,"100,000,000",1,1,0,3 beds,3 baths,3 Toilets
Newly Built 3 Bedroom Flats,Oniru Victoria Island Lagos,₦,"100,000,000",1,1,1,3 beds,3 baths,3 Toilets
Luxury Serviced 4bedrooms Detached House + 1 Room Bq,Oba’s Palace Road Oniru Victoria Island Lagos,₦,"175,000,000",1,1,0,4 beds,4 baths,5 Toilets
"Land Measuring 1,676.96m²","Off Adeola Odeku Street, Victoria Island Lagos",₦,"900,000,000",0,0,0, beds, baths, Toilets
5 Bedrooms Detached House,Victoria Island Lagos,₦,"500,000,000",0,0,0,5 beds, baths, Toilets
"Exquisitely Finished, Fully Serviced 4 Bedroom Terrace Duplex On 3 Floors With Roof Top Patio",Victoria Island Lagos,₦,"300,000,000",1,1,0,4 beds,4 baths,5 Toilets
"Land With Dilapidated Structures Measuring 1,250m²","Ahmed Onibudo Street, Victoria Island Lagos",₦,"550,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 & 4 Bedrooms Apartment (off Plan),Ahmadu Bello Way Victoria Island Lagos,$,"950,000",1,1,0,3 beds,3 baths,4 Toilets
Practical & Cheap Self Serviced 4 Bedroom Terrace House + Bq,"Oniru Estate, Oniru Victoria Island Lagos",₦,"130,000,000",0,1,0,4 beds,4 baths,5 Toilets
A Top Notch Super Luxury 3 Bedroom Apartment With Swimming Pool,V.i Adeola Hopewell Victoria Island Lagos,₦,"110,000,000",0,1,0,3 beds,3 baths,4 Toilets
Italian Style Premium Finished 4 Bedroom Maisonette (all En Suite)+1 Room Bq,Oniru Victoria Island Lagos,₦,"240,000,000",0,0,0,4 beds,4 baths,5 Toilets
Newly Built 4bedrooms Terrace + Bq,Idowu Martins Adeola Odeku Victoria Island Lagos,₦,"300,000,000",0,0,0,4 beds,4 baths,5 Toilets
Furnished 5bedroom Semi Detached Duplex All Rooms En Suite With Bq With Swimming Pool And Gym,Within A Mini Estate Oniru Victoria Island Lagos,₦,"250,000,000",0,0,1,5 beds,5 baths,6 Toilets
Brand New 4 Bedroom Terrace With A Bq,Oniru Victoria Island Lagos,₦,"130,000,000",1,1,0,4 beds,4 baths,5 Toilets
Newly Built 4bedrooms Terrace + 1 Room Bq,Idowu Martins Adeola Odeku Victoria Island Lagos,₦,"300,000,000",1,1,0,4 beds,5 baths,5 Toilets
Ultra Luxury 2 Bedroom Apartment +bq+elevator+pool+gym,Eko Pearl Eko Atlantic Victoria Island Lagos,$,"750,000",1,0,0,2 beds,2 baths,3 Toilets
5 Bedroom Water View Terrace,Oniru Victoria Island Lagos,₦,"120,000,000",0,1,0,5 beds,5 baths,7 Toilets
Serviced 1 Bedroom Apartment With Excellent Facilities,Oniru Victoria Island Lagos,₦,"50,000,000",1,0,0,1 beds,1 baths,2 Toilets
Land,Oniru Victoria Island Shoprite Oriental Hotel Oniru Victoria Island Lagos,₦,"380,000,000",1,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Semi Detached Duplex,"Victoria Island, Lagos, Nigeria. Victoria Island Extension Victoria Island Lagos",₦,"300,000,000",1,1,0,4 beds,4 baths,5 Toilets
Absolutely Stunning Terrace Duplex In Oniru,Oniru Victoria Island Lagos,₦,"130,000,000",0,0,0,4 beds, baths, Toilets
Top Notched Super Luxury 3 Bedroom Apartment With Bq, Victoria Island Lagos,₦,"110,000,000",0,1,0,3 beds,3 baths,4 Toilets
3 Bedroom Service Apartment With A Room Bq;,Victoria Island Lagos,₦,"145,000,000",0,0,0,3 beds,3 baths,4 Toilets
Massive Brand New Executive Super 4 Bedroom Terrace House With Bq And Swimming Pool For Sale,Vi Victoria Island Lagos,₦,"160,000,000",0,1,0,4 beds,4 baths,5 Toilets
4bedrooms Terrace Duplex + Bq For Sale,Oniru Victoria Island Lagos,₦,"150,000,000",0,1,0,4 beds,4 baths,5 Toilets
Newly Built 4 Bedroom Pent Housewith Excellent Facilities,Oniru Victoria Island Lagos,₦,"180,000,000",0,1,0,4 beds,4 baths,4 Toilets
Extraordinary Spacious Brand New 3 Bedroom Block Of Flats,Oniru Estate Oniru Victoria Island Lagos,₦,"125,000,000",1,1,0,3 beds,3 baths,4 Toilets
Luxury 3 Bedroom Apartment,Off Ajose Adeogun Ademola Adetokunbo Victoria Island Lagos,₦,"130,000,000",1,1,0,3 beds,3 baths,4 Toilets
Luxury 5bedrooms Terrace + 1 Room Bq,Z Victoria Island Lagos,₦,"250,000,000",1,1,0,5 beds,5 baths,6 Toilets
5 Bedroom Penthouse With Bq,Oniru Victoria Island Lagos,₦,"255,000,000",0,1,0,5 beds,5 baths,6 Toilets
Luxury 2bedrooms & 3bedrooms Apartment (off Plan),Off Ajose Adeogun Behind Zenith Bank Hq Ademola Adetokunbo Victoria Island Lagos,₦,"100,000,000",0,0,0,2 beds,2 baths,3 Toilets
Luxury 2 Bedroom Apartment, Eko Atlantic Victoria Island Lagos,$,"710,000",1,1,0,2 beds,2 baths,3 Toilets
Luxury And Fully Serviced 3 Bedroom Flat,Oniru Victoria Island Shoprite Oriental Hotel Oniru Victoria Island Lagos,₦,"75,000,000",1,0,0,3 beds,3 baths,4 Toilets
"Tastefully Finished, Serviced 3 Bedroom Flat + 1 Room Bq",Ligali Ayorinde Victoria Island Lagos,₦,"170,000,000",0,0,0,3 beds,3 baths,4 Toilets
Top Quality 4 Bedroom Luxury Semi Detached Duplex,Victoria Island Lagos,₦,"130,000,000",0,1,0,4 beds,5 baths,5 Toilets
Luxury 2 Bedroom Blocks Of Flat,Victoria Island Akin Adesola Victoria Island Lagos,₦,"155,000,000",1,1,0,2 beds,2 baths,3 Toilets
Self Serviced 3 Bedroom Apartment In A Gated Estate,Oniru Oniru Victoria Island Lagos,₦,"60,000,000",1,0,0,3 beds,3 baths,4 Toilets
Beautiful Luxury Terrace Duplex,Oniru Victoria Island Lagos,₦,"150,000,000",0,1,0,5 beds,6 baths,6 Toilets
Massively Built Brand New 4 Bedroom Maissionette House With Swimming Pool For Sale,Oniru Estate Oniru Victoria Island Lagos,₦,"200,000,000",1,1,0,4 beds,4 baths,5 Toilets
Brand New Elegant Super Luxury Fully Serviced 4 Bedroom Terraced Duplex,Oniru Victoria Island Lagos,₦,"157,000,000",0,1,0,4 beds,4 baths,5 Toilets
4 Units Of Serviced 4 Bedroom Terraced House,Oniru Victoria Island Lagos,₦,"900,000,000",0,0,0,4 beds,0 baths,0 Toilets
"Functional Hotel With 31rooms, Restaurant, Swimming Pool And Gyms On A Land Measuring 4000sqm",Oniru Victoria Island Lagos,₦,"1,300,000,000",0,0,0,10 beds, baths, Toilets
Spacious Well Built Terrace Duplex In An Estate,Oniru Victoria Island Lagos,₦,"140,000,000",0,0,0,5 beds, baths, Toilets
Luxury 3 Bedroom Maisonette,Off Ahmadu Bello Way Ahmadu Bello Way Victoria Island Lagos,₦,"200,000,000",1,0,0,3 beds,3 baths,3 Toilets
Plot Measuring 600sqm,"Aboyade Cole Street, Victoria Island Lagos",₦,"400,000,000",0,0,0, beds, baths, Toilets
Luxury 4 Bedroom Terrace Duplex With Fitted Kitchen,Oniru Victoria Island Lagos,₦,"130,000,000",1,0,0,4 beds,4 baths,5 Toilets
Beautiful 3 Bedroom Apartment With Swimming Pool,In A Serene Neighborhood Victoria Island Lagos,₦,"150,000,000",1,0,0,3 beds,3 baths,4 Toilets
Newly Built 3 Bedroom Flat,Off Palace Way Oniru Victoria Island Lagos,₦,"125,000,000",1,1,0,3 beds,3 baths,4 Toilets
Spacious Luxury 4 Bedroom Terrace House With Bq,Oniru Estate Oniru Victoria Island Lagos,₦,"140,000,000",0,1,0,4 beds,4 baths,5 Toilets
Fully Serviced 3 Bedroom Apartment With A Room Bq;,Victoria Island Lagos,₦,"130,000,000",1,0,0,3 beds,3 baths,4 Toilets
Newly Built 2bedroom Apartment,Victoria Island Lagos,₦,"110,000,000",1,1,0,2 beds,2 baths,3 Toilets
Exquisitely Finished & Fully Serviced 3 Bedroom Flat,Victoria Island Lagos,₦,"150,000,000",1,1,0,3 beds,3 baths,4 Toilets
5 Bedroom Terraced House,Oniru Victoria Island Lagos,₦,"190,000,000",0,0,0,5 beds,5 baths,6 Toilets
Commercial Property,Bishop Oluwole Street Victoria Island Lagos,₦,"450,000,000",0,0,0, beds, baths, Toilets
New 3 Bedroom Apartment,Off Ajose Adeogun Street Ademola Adetokunbo Victoria Island Lagos,₦,"160,000,000",1,1,0,3 beds,3 baths,4 Toilets
Land,Kofo Abayomi Victoria Island Lagos,₦,"700,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
Land,Oniru Victoria Island Lagos,₦,"360,000,000",0,0,0,0 beds,0 baths,0 Toilets
Hotel,Victoria Island Lagos,₦,"3,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
27 Rooms Functional Hotel,Ligali Ayorinde Victoria Island Lagos,₦,"1,400,000,000",0,0,0,10 beds,10 baths,10 Toilets
